id,date,user,pc,activity
{K0X1-X0WT38GE-7147PSQH},01/03/2010 20:30:00,HDD0806,PC-6032,Logoff
{P8Y4-F5GH91ZR-5479XMPU},01/04/2010 00:04:43,JGT0221,PC-3814,Logon
{Z9R4-P8VW35GF-0976DSOZ},01/04/2010 00:11:32,JGT0221,PC-3814,Logoff
{J6O3-T0RN74QK-2596VMWI},01/04/2010 00:12:17,MVH0373,PC-4176,Logon
{O1O3-Q1JE53QM-5475EVLK},01/04/2010 00:18:05,MOS0047,PC-5909,Logon
{Z9K7-O0CD77RF-9649XMLE},01/04/2010 00:18:39,MVH0373,PC-4176,Logoff
{M6M3-C4PD99CH-3918LJGD},01/04/2010 00:24:51,JTM0223,PC-7311,Logon
{C5R7-T1QO00BA-0236BWCK},01/04/2010 00:26:30,JTM0223,PC-7311,Logoff
{K7W3-A0GV71WD-3248QRHA},01/04/2010 00:27:00,MOS0047,PC-5909,Logoff
{A6B7-H5HC53LR-8298IWIC},01/04/2010 00:33:17,TSM0363,PC-5909,Logon
{E9I7-O4WG11DH-7619KSLD},01/04/2010 00:33:45,QNP0216,PC-2567,Logon
{F4K6-V1HK90KE-4960QGRG},01/04/2010 00:35:45,JRS0362,PC-8714,Logon
{R0W9-S8NB99QF-4531VOCU},01/04/2010 00:39:37,TSM0363,PC-5909,Logoff
{F8T5-Y2HZ40MR-0935WMXB},01/04/2010 00:39:45,UIR0043,PC-6263,Logon
{R6N6-T3YS61JI-1890GMUI},01/04/2010 00:41:28,QNP0216,PC-2567,Logoff
{N3H6-J2GY49DQ-3419NWHB},01/04/2010 00:42:24,JGT0221,PC-4690,Logon
{L8B5-I8RU06MO-6538DDMG},01/04/2010 00:44:28,UIR0043,PC-6263,Logoff
{O6P0-X9IS39FK-9035UTAD},01/04/2010 00:48:07,JRS0362,PC-8714,Logoff
{X6E0-F1JO62RG-9297XRVB},01/04/2010 00:58:37,CBB0365,PC-8526,Logon
{D1Q7-J5LP06QY-7291PYHV},01/04/2010 01:00:30,JGT0221,PC-4690,Logoff
{S4A5-D1KM77HL-3035YGHC},01/04/2010 01:07:10,CBB0365,PC-8526,Logoff
{E7Q7-A7XO18VP-2956KFME},01/04/2010 01:25:06,JAV0361,PC-0378,Logon
{D3E3-V1KG81MM-4174RVVX},01/04/2010 01:34:29,KRV0372,PC-2582,Logon
{B0E0-O0QN96YL-4558OUDY},01/04/2010 01:37:22,LBC0356,PC-9988,Logon
{Z6N6-T4EH95QH-0007FAAH},01/04/2010 01:39:47,JAV0361,PC-0378,Logoff
{E4E5-Y8BR30WQ-7230AHRF},01/04/2010 01:47:54,LBC0356,PC-9988,Logoff
{P9S0-P4SU69CI-6086FBYY},01/04/2010 01:52:36,KRV0372,PC-2582,Logoff
{B2I6-K1YR40QO-2485XZSB},01/04/2010 01:57:54,KCF0045,PC-3054,Logon
{A1Y5-T5ZO11WY-9028NNPJ},01/04/2010 02:16:53,KCF0045,PC-3054,Logoff
{P6V8-C0BJ48RL-9568JOWW},01/04/2010 02:24:32,EIS0041,PC-5508,Logon
{K9P7-J8WZ79GZ-1137FRBP},01/04/2010 02:32:51,CSC0217,PC-3742,Logon
{S5I3-G2FS33LA-7352MTZZ},01/04/2010 02:37:02,CSC0217,PC-3742,Logoff
{Z8L9-P7PH06KH-3140IWRC},01/04/2010 02:42:38,WPR0368,PC-7052,Logon
{K8I9-V7CF20KM-4003IZDZ},01/04/2010 02:43:49,MOS0047,PC-3459,Logon
{W7T7-W2PB09MK-6224SGSG},01/04/2010 02:44:11,EIS0041,PC-5508,Logoff
{J1L1-P7KR17DC-5008WUWM},01/04/2010 02:51:43,WPR0368,PC-7052,Logoff
{E2K6-W7LK74VY-3099FCEC},01/04/2010 02:52:25,ACC0042,PC-9873,Logon
{H9S4-P8NN87TQ-1245XEDQ},01/04/2010 02:55:40,MOS0047,PC-3459,Logoff
{J4V7-V7JJ22JQ-0110WQZF},01/04/2010 03:02:56,ACC0042,PC-9873,Logoff
{R5N6-P8JF60DO-9106LHOP},01/04/2010 03:15:35,MPM0220,PC-3301,Logon
{Q1E3-W3AT23GB-4210WWOI},01/04/2010 03:27:05,MPM0220,PC-3301,Logoff
{L1Q2-O1CC60VE-6749ZWHN},01/04/2010 03:29:26,JAV0361,PC-9461,Logon
{Z6C2-Y0FX66VR-7263JWTB},01/04/2010 03:30:53,SAK0375,PC-3268,Logon
{L9O8-B7HW41UL-2042DBBD},01/04/2010 03:32:38,JAV0361,PC-9461,Logoff
{Y4H4-F0YN89UU-4963FSQX},01/04/2010 03:32:40,SAK0375,PC-3268,Logoff
{H5I6-K0XN81SC-2542RZNC},01/04/2010 03:37:16,GTD0219,PC-2370,Logon
{N9E3-Y8SX33VU-9868AOTO},01/04/2010 03:42:01,GTD0219,PC-2370,Logoff
{G3I8-L5VF61FK-8294UESG},01/04/2010 03:43:20,KSP0357,PC-3446,Logon
{J7Z9-J4AT34CR-5318RQEF},01/04/2010 03:53:40,MSH0040,PC-9926,Logon
{A4L0-Y2GG71HL-8040UMHC},01/04/2010 03:55:04,KSP0357,PC-3446,Logoff
{L1D4-G3LT09VY-9540QIXT},01/04/2010 04:08:32,MSH0040,PC-9926,Logoff
{W1M8-S7ON91BX-5423WTFC},01/04/2010 04:13:48,JTM0223,PC-3094,Logon
{R7O7-U3KU12CN-6357CMRL},01/04/2010 04:31:56,JTM0223,PC-3094,Logoff
{I6G3-W7XZ55NQ-5945RGCF},01/04/2010 04:40:56,EIS0041,PC-9822,Logon
{M2G9-V6ME02DO-8889FPLG},01/04/2010 04:44:28,UIR0043,PC-6824,Logon
{W2G2-S3OM42BY-7774DJXN},01/04/2010 04:49:09,EIS0041,PC-9822,Logoff
{B5D6-V7HH94HI-9237PNYI},01/04/2010 04:53:59,EIS0041,PC-9706,Logon
{G9F7-I7OE54HY-7642OGMC},01/04/2010 04:54:19,UIR0043,PC-6824,Logoff
{D8O0-Q5IK98WP-8969TDJD},01/04/2010 04:54:47,MSH0040,PC-9408,Logon
{B5R9-R3NF09OU-2180CDPI},01/04/2010 04:57:01,EIS0041,PC-9706,Logoff
{W0G1-T7GL82IR-6747YHXN},01/04/2010 05:01:30,MSH0040,PC-9408,Logoff
{C1V6-K2AC30KI-4607RJQN},01/04/2010 05:06:15,BAL0044,PC-5833,Logon
{S0O1-D5CS55UE-9919AKGM},01/04/2010 05:12:28,BAL0044,PC-5833,Logoff
{W8Q6-Q8RU71BO-4205TUQJ},01/04/2010 05:13:08,UIR0043,PC-3424,Logon
{D5G5-X0LE99JC-0312ZYJM},01/04/2010 05:22:30,JLM0364,PC-0928,Logon
{W2T1-B8JM32GV-4909NVCH},01/04/2010 05:29:09,KSP0357,PC-6009,Logon
{Z4T2-K6HV18NY-5627TERX},01/04/2010 05:30:41,UIR0043,PC-3424,Logoff
{O0G3-H6KQ97MU-0243HYFA},01/04/2010 05:35:40,JLM0364,PC-0928,Logoff
{U9Q3-O1KE32GL-0690XCYS},01/04/2010 05:38:56,MPM0220,PC-3764,Logon
{K1V5-E3SC10XN-7045MQVY},01/04/2010 05:39:40,DMG0358,PC-3459,Logon
{G2V4-V5UO83HD-5229GIXK},01/04/2010 05:40:02,KSP0357,PC-6009,Logoff
{O8Z9-R2DL30MU-4447INSS},01/04/2010 05:44:26,DFR0218,PC-8884,Logon
{P7N5-G8UU61SJ-2717XWXO},01/04/2010 05:46:17,JGT0221,PC-7702,Logon
{R0Y6-L9YD46WM-8065SMTJ},01/04/2010 05:49:06,DFR0218,PC-8884,Logoff
{W3J4-H3IK73XN-0190JYCF},01/04/2010 05:53:10,MPM0220,PC-3764,Logoff
{M2O6-O2EV08FP-9392ODPS},01/04/2010 05:55:04,JGT0221,PC-7702,Logoff
{D8Y4-Q3UR67FN-2641IZCA},01/04/2010 05:57:35,CCA0046,PC-4729,Logon
{T7E8-X9MR10MN-3890FFGX},01/04/2010 05:58:46,DMG0358,PC-3459,Logoff
{G9O5-O4YN73AH-4010WVQT},01/04/2010 06:03:39,HWY0038,PC-0183,Logon
{I2Q7-T0TO61MP-1007OWTN},01/04/2010 06:03:48,CCA0046,PC-4729,Logoff
{T1X5-N4GH22UV-4854JDUO},01/04/2010 06:06:39,HWY0038,PC-0183,Logoff
{E6C5-E7AP34JC-8642HRIX},01/04/2010 06:11:41,AJF0370,PC-7275,Logon
{Q6P9-M0RT53MW-2351LWGC},01/04/2010 06:13:28,MSO0222,PC-0269,Logon
{S3Q4-F4JV16HZ-9185SUYR},01/04/2010 06:25:02,EIS0041,PC-6776,Logon
{U7P7-J4BV99DQ-7559QYDS},01/04/2010 06:28:21,JCC0225,PC-6688,Logon
{L4X9-A0OE61CU-7570AYXB},01/04/2010 06:31:14,AJF0370,PC-7275,Logoff
{O1Q9-Y7IZ95YA-9583BIRT},01/04/2010 06:31:34,MSO0222,PC-0269,Logoff
{T6B0-H4YT99KX-2153TPSM},01/04/2010 06:32:12,GTD0219,PC-0132,Logon
{H0S5-T3FT29PE-9968AMTV},01/04/2010 06:38:27,MVH0373,PC-6184,Logon
{A3N9-A6YT56RZ-0654FKTV},01/04/2010 06:40:40,GTD0219,PC-0132,Logoff
{D9C5-A5CA57CW-0214LXYC},01/04/2010 06:42:18,EIS0041,PC-6776,Logoff
{X7X7-V4DH91TR-7268ZJVP},01/04/2010 06:45:00,AJD0074,PC-3135,Logon
{O2C7-Z7EJ74ZG-6554ISXU},01/04/2010 06:45:00,KBP0008,PC-3851,Logon
{A9M1-Y4PI89YU-5165ILOV},01/04/2010 06:46:24,JCC0225,PC-6688,Logoff
{O1E7-C5CB75MN-2916SHXJ},01/04/2010 06:46:34,MVH0373,PC-6184,Logoff
{Y4J4-D6BJ04YP-3257CCUL},01/04/2010 06:47:00,KRG0158,PC-9770,Logon
{L0O7-Q0JH27GV-3164SYZB},01/04/2010 06:49:00,KBB0189,PC-4524,Logon
{D6X6-G3LZ90RY-8980CYUV},01/04/2010 06:53:00,SRH0155,PC-9919,Logon
{K8Q9-O1BW29AG-0499VSKH},01/04/2010 06:56:00,EIM0156,PC-1874,Logon
{G5K3-M3XS93TY-3079PADK},01/04/2010 06:58:00,HTH0007,PC-8851,Logon
{C4Q8-E8NR58AE-1824BLMG},01/04/2010 07:00:00,AVM0947,PC-0285,Logon
{C8C5-H5QD41PM-4453GHYB},01/04/2010 07:00:00,CIM0271,PC-3291,Logon
{B2W4-P4IF52IO-5890FIXP},01/04/2010 07:00:00,CJP0952,PC-7525,Logon
{A3C7-K9OM31FL-7225IRRY},01/04/2010 07:00:00,DFH0188,PC-0205,Logon
{P8E4-Y7UA72BZ-6098QDRY},01/04/2010 07:00:00,DIW0118,PC-0174,Logon
{L3M5-L5AN90SV-6885WUNN},01/04/2010 07:00:00,DJB0159,PC-3907,Logon
{F8J1-C5UM60QI-6888TFNC},01/04/2010 07:00:00,DLM0051,PC-0166,Logon
{I9V2-W7GZ96ON-9219MTFD},01/04/2010 07:00:00,HFB0347,PC-0524,Logon
{F7V8-Y9US31WK-3956NUNI},01/04/2010 07:00:00,MMG0943,PC-2370,Logon
{S7G3-J1ZN76CR-5965ZDXW},01/04/2010 07:00:00,NMB0972,PC-8330,Logon
{W0R8-Y0CE32IQ-5467DSVA},01/04/2010 07:00:00,POB0343,PC-5864,Logon
{Y0S3-H6JQ78ON-3519UDPR},01/04/2010 07:00:00,RRA0938,PC-9586,Logon
{N9N9-A5FV43JL-8523UTBR},01/04/2010 07:00:42,HWY0038,PC-2567,Logon
{Y9S0-Z5PT62ER-3275IGRQ},01/04/2010 07:01:00,CSJ0340,PC-1518,Logon
{Z0U7-D9ZZ45LZ-7591KJOY},01/04/2010 07:01:00,NGF0157,PC-6056,Logon
{W0P9-G5AE88XX-1785ZPBY},01/04/2010 07:01:00,PGH0184,PC-7756,Logon
{I3R2-C0LH44US-5593YXAS},01/04/2010 07:01:00,TDG0962,PC-2173,Logon
{P4M9-C5LT94XQ-2651KQEI},01/04/2010 07:01:00,WBC0192,PC-6349,Logon
{Y2E0-R2RG53MM-7325MCZY},01/04/2010 07:02:00,BAK0964,PC-6755,Logon
{H3X8-X6ZY94CY-1800VYNH},01/04/2010 07:02:00,CAH0936,PC-2276,Logon
{V7K2-G0QW30GZ-9636VTNQ},01/04/2010 07:02:00,CKH0144,PC-1893,Logon
{Q7U8-M1NS60KF-0710RSET},01/04/2010 07:02:00,ECL0930,PC-8127,Logon
{E3T2-E6AL58UA-4873CFLB},01/04/2010 07:02:00,ICS0956,PC-7702,Logon
{Y7X9-M4RK47RK-9857AABG},01/04/2010 07:02:00,KSP0966,PC-6985,Logon
{H0R7-P6BG99FW-2016XDRS},01/04/2010 07:02:00,RAG0275,PC-3094,Logon
{I1Q3-S0DP58KA-0973JSJB},01/04/2010 07:02:00,ROB0272,PC-6933,Logon
{E7G2-C2FH75PT-8889YBOY},01/04/2010 07:02:00,SGS0268,PC-0777,Logon
{N6M2-X7BA09ZW-6226ZGDT},01/04/2010 07:03:00,DRR0162,PC-5168,Logon
{A8L7-N5YA96LS-3794HIXR},01/04/2010 07:03:00,GKO0078,PC-4233,Logon
{B6E3-K0FR68GU-8056HSRT},01/04/2010 07:03:00,HXL0968,PC-0623,Logon
{Q0P4-J3CF71ZZ-3794EBFH},01/04/2010 07:03:00,NIH0969,PC-3978,Logon
{W2K2-H8JZ36DJ-7230KRKD},01/04/2010 07:03:00,RHC0335,PC-8144,Logon
{R8Q1-Z8JQ38AM-2996GOWN},01/04/2010 07:03:00,XAA0104,PC-7435,Logon
{E0O8-X1ML93YD-2137BGSW},01/04/2010 07:04:00,SNS0129,PC-5920,Logon
{E6K9-K9VV84BJ-5914TGWN},01/04/2010 07:04:00,SVL0940,PC-0115,Logon
{H0G4-T5FE40TW-0675QPBT},01/04/2010 07:04:00,TNM0961,PC-2030,Logon
{R5X8-S9RX85DA-9056EQMP},01/04/2010 07:04:00,TVS0050,PC-2174,Logon
{K1U5-I4GC84PG-9352KHLD},01/04/2010 07:04:09,GKO0078,PC-4124,Logon
{D5P7-L9OH99VC-8049JPPV},01/04/2010 07:04:50,HWY0038,PC-2567,Logoff
{O0P1-A1TB43BO-2249ZJVC},01/04/2010 07:05:00,AGB0186,PC-8410,Logon
{B3P9-V3JM52EG-5349QNYX},01/04/2010 07:05:00,BNR0965,PC-2422,Logon
{R6Z7-C1HI20WY-4350EAYY},01/04/2010 07:05:00,EHR0096,PC-5508,Logon
{C8W9-Z4PN77DX-8236EEWA},01/04/2010 07:05:00,HCC0344,PC-2768,Logon
{Y6M0-M7EL14VL-5709ZSQI},01/04/2010 07:05:00,IRM0931,PC-7188,Logon
{L6S4-G5IC37SM-6400ORKE},01/04/2010 07:05:00,MKL0941,PC-1246,Logon
{O0T4-R5YN42JI-5942RTKT},01/04/2010 07:05:00,MSD0939,PC-3430,Logon
{X0P8-S6RJ14AX-4321EXVM},01/04/2010 07:06:00,BSB0990,PC-8932,Logon
{X3S4-K5LQ93BA-7967XVQD},01/04/2010 07:06:00,HWM0342,PC-4436,Logon
{C8U4-L4EN35BF-3542HCXX},01/04/2010 07:06:00,SJC0333,PC-3126,Logon
{Q1C3-F1BY46QX-0471OLMG},01/04/2010 07:06:00,SPA0141,PC-2560,Logon
{J6P8-M0RN31JR-1835CIUB},01/04/2010 07:07:00,FXF0957,PC-4176,Logon
{I3Y8-P5HQ17YS-8564NPIM},01/04/2010 07:07:00,JIM0095,PC-9328,Logon
{I6H6-A9NZ29MX-1715BZLI},01/04/2010 07:07:00,KDT0346,PC-7238,Logon
{O8P2-R0YU78TH-6901UBEF},01/04/2010 07:07:00,NWT0098,PC-4667,Logon
{D1K4-P7UB15DV-8324XPWL},01/04/2010 07:07:00,RKF0164,PC-4418,Logon
{H3K1-Z4RO76AE-2375XUOF},01/04/2010 07:07:00,VEB0935,PC-3534,Logon
{A8Q6-R2OM85FO-7769GVSS},01/04/2010 07:08:00,AKK0329,PC-2072,Logon
{L2T1-F9GH28MM-0761CWOC},01/04/2010 07:08:00,CSL0949,PC-6544,Logon
{X5D6-P0RN23AM-4639FJSU},01/04/2010 07:08:00,GCG0951,PC-4704,Logon
{X4T9-R8ID98VV-5240ZHJM},01/04/2010 07:08:00,GNS0178,PC-6846,Logon
{V9P4-F8DK48SN-3861JOMJ},01/04/2010 07:08:00,MAE0331,PC-8591,Logon
{P0Z0-C3GN32TC-0220JCXQ},01/04/2010 07:08:00,MKS0204,PC-5102,Logon
{M6A9-M5KK57ZR-3848ODOI},01/04/2010 07:08:00,OHC0973,PC-0745,Logon
{J6F4-Z8FQ73KR-7531TQQB},01/04/2010 07:08:00,ONL0276,PC-2891,Logon
{G5G2-Q3II68WO-3604BFMS},01/04/2010 07:08:00,ORG0339,PC-8252,Logon
{F3J6-J8DY53UU-0650NKQM},01/04/2010 07:09:00,CTR0341,PC-6184,Logon
{C2E6-R5WP36CL-0903HXSV},01/04/2010 07:09:00,GNZ0953,PC-3814,Logon
{Q2R8-O7QM20SK-0316RHHE},01/04/2010 07:09:00,LHB0967,PC-2996,Logon
{N8R2-F1GQ83IW-7756LLKK},01/04/2010 07:09:00,LRW0970,PC-1620,Logon
{Z3J7-P4VJ67QZ-1595FSZE},01/04/2010 07:09:00,MAR0955,PC-6793,Logon
{T8Q7-Y1KV04VA-3871WZOZ},01/04/2010 07:09:00,RVF0201,PC-7899,Logon
{Q3C6-C1WT09EJ-0523RBCP},01/04/2010 07:09:26,GKO0078,PC-4124,Logoff
{I5M5-I9TC00XY-2392HEJA},01/04/2010 07:09:26,SRH0155,PC-4124,Logon
{H2A2-P7IG80VX-1351MFVR},01/04/2010 07:10:00,CWB0065,PC-4621,Logon
{J8Y6-Z9CZ17VJ-8554VFFQ},01/04/2010 07:10:00,DVW0103,PC-7174,Logon
{K3C7-G9FU34ED-8860XCQC},01/04/2010 07:10:00,JMK0099,PC-2363,Logon
{P9G2-E8BA67FS-0704VAPV},01/04/2010 07:10:00,KKS0119,PC-0322,Logon
{Z9P8-J0CH81JT-3983ZOOS},01/04/2010 07:10:00,LRR0148,PC-4275,Logon
{T5R9-H5RB55JF-7289LDVL},01/04/2010 07:10:00,NCH0179,PC-3695,Logon
{W7J8-T1CL49DJ-5111VXNH},01/04/2010 07:10:00,PMC0328,PC-7219,Logon
{N3Q8-O6UW53SX-2932NCUW},01/04/2010 07:10:00,SBD0913,PC-0262,Logon
{W7A4-K2EC76DI-1608OXOL},01/04/2010 07:10:00,SHR0334,PC-2924,Logon
{I1A2-G3PY29WB-2313NQWF},01/04/2010 07:10:30,SRH0155,PC-4124,Logoff
{C2Z9-S6ZN26FR-7334RUIV},01/04/2010 07:10:31,TVS0050,PC-4124,Logon
{Q0P4-Q8EB45OP-3603LZQQ},01/04/2010 07:10:54,JAV0361,PC-9196,Logon
{J1P4-V4IY66CF-9679AZPC},01/04/2010 07:11:00,DHM0937,PC-7941,Logon
{Y5M2-X6EG64ZR-0905NMUJ},01/04/2010 07:11:00,FPC0954,PC-7839,Logon
{D5H4-P0IT02EM-8134HFCD},01/04/2010 07:11:00,NOB0181,PC-3446,Logon
{A0J6-A9BY77DC-6757IOUE},01/04/2010 07:11:00,OMS0101,PC-9507,Logon
{S4W0-G8YM66RQ-9986CLCX},01/04/2010 07:11:00,SNC0187,PC-4753,Logon
{T7X1-I6VS35IM-4758EUAM},01/04/2010 07:11:00,WAB0143,PC-8014,Logon
{B2R2-F3XA64EV-9672RUCX},01/04/2010 07:12:00,ASV0946,PC-2806,Logon
{L9G4-R5DZ60JB-6494IUQH},01/04/2010 07:12:00,JGM0934,PC-3301,Logon
{B2Y7-V1TQ30FA-0717UBQB},01/04/2010 07:12:00,KAT0270,PC-7146,Logon
{R9J6-J2LJ85GO-7613OULK},01/04/2010 07:12:00,OQH0183,PC-6602,Logon
{K2C7-B2SR78CB-4190DTGV},01/04/2010 07:12:00,ZJS0269,PC-7019,Logon
{R8J4-E1XG96XP-3533KBPK},01/04/2010 07:13:00,AIB0948,PC-8245,Logon
{X1E5-O9OR06CR-3901JJZW},01/04/2010 07:13:00,BLL0929,PC-7375,Logon
{F7H3-I1LE37HV-4944BWZW},01/04/2010 07:13:00,CAM0102,PC-6247,Logon
{F4M7-A4RP42AF-8610SLWY},01/04/2010 07:13:00,DOL0332,PC-1109,Logon
{T9C6-H9EZ48JJ-0122UMKJ},01/04/2010 07:13:00,ELH0960,PC-7775,Logon
{U9D9-H7UF23SI-1767CLRG},01/04/2010 07:13:00,ENL0100,PC-3494,Logon
{A0N6-J1VF92WV-0853UEEK},01/04/2010 07:13:00,GCC0945,PC-6694,Logon
{R0I3-Z8SD37OW-1208XIWV},01/04/2010 07:13:00,HLM0933,PC-5242,Logon
{G4V2-D4HY05SP-3359QFIK},01/04/2010 07:13:00,ILH0958,PC-2181,Logon
{V6W4-Z7DN68TL-1280FSOM},01/04/2010 07:13:00,OMM0944,PC-0378,Logon
{D7C8-D5RP94LX-2444HTJA},01/04/2010 07:13:00,QNF0205,PC-0683,Logon
{L8R4-R4LM17WS-9209ZTFQ},01/04/2010 07:13:00,WRM0963,PC-5082,Logon
{D7E2-H8MO25FM-6674RHOJ},01/04/2010 07:13:56,MVH0373,PC-5083,Logon
{S0I4-K4DY74XG-3745WFBT},01/04/2010 07:14:00,ATF0274,PC-3459,Logon
{M2U7-T6KO73MQ-5454JBUP},01/04/2010 07:14:00,BWP0202,PC-7445,Logon
{E9E2-X1BZ51HU-9052PHOR},01/04/2010 07:14:00,CFG0959,PC-9094,Logon
{S1J1-I6JT94AT-2997VMPZ},01/04/2010 07:14:00,CGF0337,PC-0369,Logon
{F1N4-T5DS64JN-6262UJDT},01/04/2010 07:14:00,FKB0163,PC-5087,Logon
{T8R7-D3MO57VX-7814ZKAV},01/04/2010 07:14:00,JJM0203,PC-0148,Logon
{I8N3-N0ZJ96UR-9605CTUS},01/04/2010 07:14:00,JSH0330,PC-5423,Logon
{W8Q4-L0TQ10TB-9059FIFK},01/04/2010 07:14:00,NCE0097,PC-2393,Logon
{L8R1-R8MM85WF-1956UVHS},01/04/2010 07:14:00,RSM0277,PC-2930,Logon
{W2W7-E1JX84BY-8491SUIC},01/04/2010 07:14:00,SSS0345,PC-3543,Logon
{W9R2-P4ZC05KQ-6561KQED},01/04/2010 07:14:05,JGT0221,PC-2187,Logon
{Z1S9-V4CH31AF-3830ZXNE},01/04/2010 07:15:00,AJR0932,PC-4748,Logon
{P0X2-V2EC90CA-8638BCKR},01/04/2010 07:15:00,BBS0039,PC-9436,Logon
{M7I4-L4DD02ID-6194MYWB},01/04/2010 07:15:00,CCH0182,PC-0514,Logon
{J8Z2-E5QZ17TX-2806NHGJ},01/04/2010 07:15:00,CXC0336,PC-5502,Logon
{I2H3-R8LP76KJ-1248ZHTF},01/04/2010 07:15:00,HWY0038,PC-1474,Logon
{O2K2-F9YJ02QR-1815QVTK},01/04/2010 07:15:00,JGT0221,PC-2948,Logon
{C2J8-Q2IB13LM-8239UPDH},01/04/2010 07:15:00,KRL0062,PC-5595,Logon
{O5P6-A9GX04TO-9360LDMY},01/04/2010 07:15:00,MOH0273,PC-6699,Logon
{T4S5-F9ZJ86LD-4609CSGH},01/04/2010 07:15:00,NHH0185,PC-3723,Logon
{B0K9-W1KM41GD-4694UFOG},01/04/2010 07:15:00,RGG0064,PC-8859,Logon
{R5S0-U3HH35RJ-4665SCQW},01/04/2010 07:15:00,SGM0021,PC-1528,Logon
{O6G6-K3RQ33CC-1339PIZI},01/04/2010 07:15:00,SJF0094,PC-3559,Logon
{Y3I2-K9QZ16QE-5280FMOA},01/04/2010 07:15:13,TVS0050,PC-4124,Logoff
{U5R6-W0TS36TS-1436PYII},01/04/2010 07:15:18,CFG0959,PC-4124,Logon
{X8S4-H1XX50QZ-2025LXOV},01/04/2010 07:15:23,MVH0373,PC-5083,Logoff
{U4E9-L3OP20UB-9054NQZW},01/04/2010 07:16:00,LAP0338,PC-5758,Logon
{H7Y6-C9NK34SA-5921WEFU},01/04/2010 07:17:00,BAL0044,PC-5179,Logon
{J9U4-M8CY17WE-9688FPNY},01/04/2010 07:17:00,CMB0912,PC-6539,Logon
{R7S8-P1WB88QA-4147STQV},01/04/2010 07:17:00,KTG0091,PC-7913,Logon
{G1U2-Y3CV67IM-1569YZGJ},01/04/2010 07:17:00,MHH0180,PC-9822,Logon
{Y6U8-A0HV62OH-1211BBXG},01/04/2010 07:17:08,DMG0358,PC-5027,Logon
{W6L0-N0IR62ZG-0872LAUG},01/04/2010 07:18:00,AHC0142,PC-8893,Logon
{F0V0-K1TL24VK-0508OXJH},01/04/2010 07:18:00,CFW0264,PC-4711,Logon
{N1H2-V0WA91VI-2430CSCO},01/04/2010 07:18:00,GTD0219,PC-6425,Logon
{A1K0-V5FD88RC-9044INNI},01/04/2010 07:18:00,JCC0225,PC-6711,Logon
{V4T2-R3ZL24YT-8783JDLZ},01/04/2010 07:18:00,LBH0942,PC-3640,Logon
{O4D3-S4OW85IA-0337YOZL},01/04/2010 07:18:00,NKH0979,PC-6643,Logon
{X3L3-O1VQ90PS-1509UVCR},01/04/2010 07:18:00,USH0199,PC-3581,Logon
{G2Z0-P3JM69YU-2167MCXQ},01/04/2010 07:19:00,BTS0011,PC-1232,Logon
{L2T4-E8VW50DG-7228JEUF},01/04/2010 07:19:00,CCA0046,PC-8865,Logon
{K2K8-E5EU16GR-3159AAPG},01/04/2010 07:19:00,LMF0980,PC-1485,Logon
{T2W0-B4ZR54OB-2713MHKH},01/04/2010 07:19:00,RDM0115,PC-1480,Logon
{R3A2-G4MF66ES-6639FXEF},01/04/2010 07:19:00,SBN0971,PC-0151,Logon
{J2Y5-S4IG84VQ-1116SZEM},01/04/2010 07:19:00,YDN0198,PC-5376,Logon
{W5X8-L8TF15LB-3098OXWX},01/04/2010 07:20:00,EWH0191,PC-4545,Logon
{Y4Y7-Q2IJ84PL-2385WNJA},01/04/2010 07:20:00,TEM0093,PC-3372,Logon
{X3O4-W8WQ66ZH-1576UUBQ},01/04/2010 07:21:00,LDB0090,PC-6824,Logon
{M0P6-M4NT20JV-5497URWG},01/04/2010 07:21:00,MPM0220,PC-2344,Logon
{M5J1-Y0DC67BR-6158OCKU},01/04/2010 07:22:00,ACC0042,PC-0908,Logon
{T1S7-M0RR19VR-2804RZOH},01/04/2010 07:23:00,MLM0950,PC-9787,Logon
{D4F1-O6FU44NQ-9373MTDU},01/04/2010 07:23:00,UIR0043,PC-9110,Logon
{V3A7-C0FT01JH-9663PUMV},01/04/2010 07:24:00,BTW0005,PC-2915,Logon
{T8H1-B9KW51TF-6049UPNN},01/04/2010 07:24:00,CJK0200,PC-0925,Logon
{W7L2-H6ND52HZ-8917XDYV},01/04/2010 07:24:00,CSC0217,PC-6377,Logon
{D6K3-U3NQ96PB-0166DUIG},01/04/2010 07:25:00,EIS0041,PC-9255,Logon
{X4J3-N4DT54TB-9566FOZT},01/04/2010 07:25:00,HCM0267,PC-7651,Logon
{C8A8-A5BR22CM-4757FMFO},01/04/2010 07:25:00,IAT0263,PC-4032,Logon
{V3X7-N3AG93IY-7290OJNX},01/04/2010 07:25:00,IIA0092,PC-2552,Logon
{T5A9-T1XS64PL-6544HZPB},01/04/2010 07:25:40,JGT0221,PC-2187,Logoff
{N3A5-F1XS54AB-7143IUSJ},01/04/2010 07:25:57,DMG0358,PC-5027,Logoff
{Q8U4-K4SU18CP-0616DOFB},01/04/2010 07:26:00,AMD0077,PC-0330,Logon
{L9W3-C9GV76GD-3224HXGO},01/04/2010 07:26:00,FAW0032,PC-5866,Logon
{R0O5-I1RQ62DA-8127GVGV},01/04/2010 07:26:00,KCF0045,PC-8845,Logon
{A8B1-M0HO75QM-1674DLFC},01/04/2010 07:26:00,KNB0022,PC-9873,Logon
